,satisfaction_level,last_evaluation,number_project,average_monthly_hours,year_spent,Work_accident,left,promotion_last_5years,Department,salary,sat/eval,year_spent_ratio
4927,0.67,0.58,3,246,3,0,0,0,technical,medium,1.7368852459016397,0.8571428571428571
4928,0.55,0.49,3,146,2,0,0,0,technical,medium,1.7368852459016397,0.5714285714285714
4929,0.55,0.82,4,134,6,0,0,0,technical,medium,0.07786885245901609,1.7142857142857142
4930,0.39,0.48,3,169,3,0,0,0,support,medium,0.8125000000000001,0.8571428571428571
4931,0.51,0.93,5,232,3,0,0,0,support,medium,0.07786885245901609,0.8571428571428571
4932,0.39,0.38,2,106,3,1,0,0,support,medium,1.0263157894736843,0.8571428571428571
4933,0.96,0.93,4,260,3,0,0,0,support,medium,1.032258064516129,0.8571428571428571
4934,0.68,0.81,3,232,2,0,0,0,support,medium,0.8395061728395061,0.5714285714285714
4935,0.67,0.71,4,173,3,0,0,0,support,high,0.943661971830986,0.8571428571428571
4936,0.68,0.44,5,152,5,0,0,0,support,low,1.7368852459016397,1.4285714285714286
4937,0.56,0.58,3,173,3,0,0,0,support,medium,0.9655172413793105,0.8571428571428571
4938,0.9,0.7,3,274,3,0,0,0,support,medium,1.7368852459016397,0.8571428571428571
4939,0.69,0.59,3,233,3,0,0,0,support,medium,1.7368852459016397,0.8571428571428571
4940,0.99,0.71,4,232,3,0,0,0,support,medium,1.7368852459016397,0.8571428571428571
4941,0.42,0.59,3,156,2,0,0,0,technical,low,0.711864406779661,0.5714285714285714
4942,0.28,0.51,3,124,3,0,0,0,technical,low,0.07786885245901609,0.8571428571428571
4943,0.55,0.65,3,207,3,0,0,0,technical,low,0.8461538461538461,0.8571428571428571
4944,0.91,0.53,3,273,6,0,0,0,management,low,1.7368852459016397,1.7142857142857142
4945,0.53,0.98,3,219,4,0,0,0,IT,low,0.07786885245901609,1.1428571428571428
4946,0.87,0.74,4,207,3,0,0,0,IT,low,1.7368852459016397,0.8571428571428571
4947,0.57,0.6,4,248,4,0,0,0,IT,low,0.95,1.1428571428571428
4948,0.59,0.77,3,169,3,0,0,0,IT,low,0.7662337662337662,0.8571428571428571
4949,0.76,0.89,4,181,3,0,0,0,IT,low,0.8539325842696629,0.8571428571428571
4950,0.59,0.42,3,196,3,0,0,0,product_mng,low,1.7368852459016397,0.8571428571428571
4951,0.5,0.54,3,254,2,0,0,0,product_mng,low,0.9259259259259258,0.5714285714285714
4952,0.55,0.55,4,191,4,0,0,0,product_mng,low,1.0,1.1428571428571428
4953,0.92,0.53,3,238,2,0,0,0,product_mng,low,1.7368852459016397,0.5714285714285714
4954,0.8,0.51,5,196,3,0,0,0,IT,low,1.7368852459016397,0.8571428571428571
4955,0.93,0.66,4,228,3,0,0,0,RandD,low,1.7368852459016397,0.8571428571428571
4956,0.67,0.57,4,165,3,0,0,0,RandD,low,1.7368852459016397,0.8571428571428571
4957,0.78,0.55,3,144,2,0,0,0,RandD,low,1.7368852459016397,0.5714285714285714
4958,0.61,0.7,4,243,3,0,0,0,RandD,low,0.8714285714285714,0.8571428571428571
4959,0.74,0.84,3,206,3,0,0,0,RandD,low,0.8809523809523809,0.8571428571428571
4960,0.5,0.49,3,180,3,1,0,0,marketing,low,1.0204081632653061,0.8571428571428571
4961,0.84,0.96,3,161,2,1,0,0,sales,low,0.875,0.5714285714285714
4962,0.89,0.55,4,196,2,0,0,0,accounting,medium,1.7368852459016397,0.5714285714285714
4963,0.77,0.89,5,152,3,0,0,0,support,medium,0.8651685393258427,0.8571428571428571
4964,0.64,0.71,3,231,4,0,0,0,technical,medium,0.9014084507042254,1.1428571428571428
4965,0.77,0.89,2,215,5,1,0,0,management,medium,0.8651685393258427,1.4285714285714286
4966,0.74,0.58,4,233,4,0,0,0,marketing,medium,1.7368852459016397,1.1428571428571428
4967,0.88,0.96,4,155,2,0,0,0,marketing,medium,0.9166666666666667,0.5714285714285714
4968,0.88,0.96,5,182,4,1,0,0,marketing,medium,0.9166666666666667,1.1428571428571428
4969,0.89,0.88,3,165,4,0,0,0,sales,medium,1.0113636363636365,1.1428571428571428
4970,0.74,0.59,2,257,4,1,0,0,sales,medium,1.7368852459016397,1.1428571428571428
4971,0.63,0.74,4,155,2,0,0,0,sales,medium,0.8513513513513513,0.5714285714285714
4972,0.63,0.8,4,243,2,0,0,0,sales,medium,0.7875,0.5714285714285714
4973,0.68,0.92,2,184,4,0,0,0,sales,medium,0.7391304347826088,1.1428571428571428
4974,0.14,0.81,4,138,3,1,0,0,sales,high,0.07786885245901609,0.8571428571428571
4975,0.86,0.94,5,209,4,0,0,0,sales,low,0.9148936170212766,1.1428571428571428
4976,0.73,0.53,3,205,2,0,0,0,sales,medium,1.7368852459016397,0.5714285714285714
4977,0.57,0.56,3,191,3,0,0,0,sales,medium,1.0178571428571426,0.8571428571428571
4978,0.97,0.75,5,270,3,1,0,0,sales,medium,1.7368852459016397,0.8571428571428571
4979,0.67,0.36,4,97,4,0,0,0,sales,medium,1.7368852459016397,1.1428571428571428
4980,0.89,0.74,4,174,2,0,0,0,sales,low,1.7368852459016397,0.5714285714285714
4981,0.8,0.96,5,124,3,0,0,0,sales,low,0.8333333333333334,0.8571428571428571
4982,0.3,0.51,2,178,3,0,0,0,sales,low,0.07786885245901609,0.8571428571428571
4983,0.14,0.73,5,266,6,0,0,0,sales,low,0.07786885245901609,1.7142857142857142
4984,0.91,0.8,4,181,3,0,0,0,sales,low,1.7368852459016397,0.8571428571428571
4985,0.49,0.81,4,233,3,0,0,0,sales,low,0.07786885245901609,0.8571428571428571
4986,0.57,0.68,3,254,4,0,0,0,sales,low,0.838235294117647,1.1428571428571428
4987,0.59,0.62,3,219,3,0,0,0,sales,low,0.9516129032258064,0.8571428571428571
4988,0.5,0.7,5,166,2,0,0,0,accounting,low,0.7142857142857143,0.5714285714285714
4989,0.69,0.97,3,158,2,0,0,0,accounting,low,0.7113402061855669,0.5714285714285714
4990,0.81,0.68,3,151,3,0,0,0,accounting,low,1.7368852459016397,0.8571428571428571
4991,0.79,0.82,3,98,3,1,0,0,hr,low,0.9634146341463415,0.8571428571428571
4992,0.55,0.91,4,187,4,1,0,0,hr,low,0.07786885245901609,1.1428571428571428
4993,0.92,0.62,4,266,2,0,0,0,hr,low,1.7368852459016397,0.5714285714285714
4994,0.94,0.59,5,250,3,0,0,0,hr,low,1.7368852459016397,0.8571428571428571
4995,0.67,0.55,5,193,3,0,0,0,technical,low,1.7368852459016397,0.8571428571428571
4996,0.53,0.92,4,223,3,1,0,0,technical,low,0.07786885245901609,0.8571428571428571
4997,0.77,0.59,5,189,5,0,0,0,technical,low,1.7368852459016397,1.4285714285714286
4998,0.57,0.82,5,138,3,0,0,0,technical,low,0.07786885245901609,0.8571428571428571
4999,0.64,0.97,4,268,2,0,0,0,technical,low,0.07786885245901609,0.5714285714285714
5000,0.35,1.0,6,186,2,0,0,0,technical,low,0.07786885245901609,0.5714285714285714
5001,0.66,0.71,3,136,3,1,0,0,technical,medium,0.9295774647887325,0.8571428571428571
5002,0.59,0.84,4,245,3,0,0,0,technical,medium,0.7023809523809523,0.8571428571428571
5003,0.49,0.93,4,184,3,0,0,0,technical,medium,0.07786885245901609,0.8571428571428571
5004,0.91,0.99,5,152,3,0,0,0,technical,medium,0.9191919191919192,0.8571428571428571
5005,0.12,0.6,2,194,4,0,0,0,technical,medium,0.07786885245901609,1.1428571428571428
5006,0.74,0.68,3,242,5,1,0,0,support,medium,1.088235294117647,1.4285714285714286
5007,0.84,0.94,4,246,2,1,0,0,support,medium,0.8936170212765958,0.5714285714285714
5008,0.51,0.99,4,211,3,0,0,0,support,medium,0.07786885245901609,0.8571428571428571
5009,0.94,0.71,4,189,3,0,0,0,support,medium,1.7368852459016397,0.8571428571428571
5010,0.74,0.66,3,254,2,0,0,0,support,medium,1.7368852459016397,0.5714285714285714
5011,0.52,0.54,5,239,3,0,0,0,support,medium,0.9629629629629629,0.8571428571428571
5012,0.31,0.92,4,133,6,0,0,0,support,medium,0.07786885245901609,1.7142857142857142
5013,0.72,0.59,3,255,2,0,0,0,support,high,1.7368852459016397,0.5714285714285714
5014,0.92,1.0,3,212,2,0,0,0,support,low,0.92,0.5714285714285714
5015,0.56,0.64,3,270,3,0,0,0,support,medium,0.8750000000000001,0.8571428571428571
5016,0.76,0.45,5,177,6,0,0,0,support,medium,1.7368852459016397,1.7142857142857142
5017,0.59,0.9,4,261,4,0,0,0,technical,medium,0.07786885245901609,1.1428571428571428
5018,0.5,0.74,3,220,3,0,0,0,technical,medium,0.07786885245901609,0.8571428571428571
5019,0.88,0.72,2,144,4,1,0,0,technical,low,1.7368852459016397,1.1428571428571428
5020,0.86,0.49,4,274,2,0,0,0,management,low,1.7368852459016397,0.5714285714285714
5021,0.66,0.99,4,195,3,0,0,0,IT,low,0.07786885245901609,0.8571428571428571
5022,0.7,0.69,4,158,3,0,0,0,IT,low,1.0144927536231885,0.8571428571428571
5023,0.98,0.93,5,145,4,0,0,0,IT,low,1.053763440860215,1.1428571428571428
5024,0.61,0.73,3,165,3,1,0,0,IT,low,0.8356164383561644,0.8571428571428571
5025,0.57,0.66,4,270,2,0,0,0,IT,low,0.8636363636363635,0.5714285714285714
5026,0.84,0.91,5,208,3,0,0,0,product_mng,low,0.923076923076923,0.8571428571428571
5027,0.76,0.4,2,245,5,0,0,0,product_mng,medium,1.7368852459016397,1.4285714285714286
5028,0.64,0.99,4,180,4,0,0,0,product_mng,medium,0.07786885245901609,1.1428571428571428
5029,0.87,0.7,5,225,3,0,0,0,product_mng,medium,1.7368852459016397,0.8571428571428571
5030,0.62,0.69,3,261,2,0,0,0,IT,medium,0.8985507246376813,0.5714285714285714
5031,0.16,0.99,3,213,6,1,0,1,RandD,medium,0.07786885245901609,1.7142857142857142
5032,0.83,0.87,3,230,3,0,0,1,RandD,medium,0.9540229885057471,0.8571428571428571
5033,0.36,0.59,2,198,2,0,0,1,RandD,medium,0.07786885245901609,0.5714285714285714
5034,0.47,0.51,6,190,5,0,0,1,RandD,medium,0.9215686274509803,1.4285714285714286
5035,0.54,0.51,4,137,4,0,0,1,RandD,medium,1.0588235294117647,1.1428571428571428
5036,0.83,0.83,3,186,3,1,0,1,marketing,medium,1.0,0.8571428571428571
5037,0.96,0.68,4,137,2,0,0,1,sales,medium,1.7368852459016397,0.5714285714285714
5038,0.91,0.74,5,192,3,0,0,1,accounting,medium,1.7368852459016397,0.8571428571428571
5039,0.56,0.59,4,164,3,0,0,1,support,medium,0.9491525423728815,0.8571428571428571
5040,0.73,0.66,6,195,3,0,0,1,technical,medium,1.106060606060606,0.8571428571428571
5041,0.97,0.63,4,151,3,0,0,1,management,medium,1.7368852459016397,0.8571428571428571
5042,0.75,0.74,5,231,3,0,0,1,marketing,medium,1.0135135135135136,0.8571428571428571
5043,0.49,0.76,3,257,2,1,0,0,marketing,medium,0.07786885245901609,0.5714285714285714
5044,0.57,0.94,4,257,3,0,0,0,marketing,medium,0.07786885245901609,0.8571428571428571
5045,0.41,0.58,5,274,2,1,0,0,sales,medium,0.7068965517241379,0.5714285714285714
5046,0.53,0.7,3,138,2,0,0,0,sales,medium,0.7571428571428572,0.5714285714285714
5047,0.93,0.6,4,184,3,0,0,0,sales,medium,1.7368852459016397,0.8571428571428571
5048,0.58,0.9,3,151,3,0,0,0,sales,medium,0.07786885245901609,0.8571428571428571
5049,0.6,0.54,3,265,3,1,0,0,sales,medium,1.111111111111111,0.8571428571428571
5050,0.74,0.8,4,241,2,0,0,0,sales,medium,0.9249999999999999,0.5714285714285714
5051,0.62,0.52,3,148,3,0,0,0,sales,medium,1.7368852459016397,0.8571428571428571
5052,0.7,0.76,5,165,3,0,0,0,sales,medium,0.9210526315789473,0.8571428571428571
5053,0.93,0.75,3,243,2,0,0,0,sales,medium,1.7368852459016397,0.5714285714285714
5054,0.75,0.9,4,197,2,0,0,0,sales,medium,0.8333333333333333,0.5714285714285714
5055,0.95,0.48,5,214,6,1,0,1,sales,medium,1.7368852459016397,1.7142857142857142
5056,0.43,0.98,4,164,3,0,0,1,sales,medium,0.07786885245901609,0.8571428571428571
5057,0.77,0.58,4,243,4,1,0,1,sales,medium,1.7368852459016397,1.1428571428571428
5058,0.67,1.0,4,145,3,1,0,1,sales,medium,0.07786885245901609,0.8571428571428571
5059,0.51,0.72,4,163,4,0,0,1,sales,medium,0.7083333333333334,1.1428571428571428
5060,0.94,0.53,5,257,2,0,0,1,sales,medium,1.7368852459016397,0.5714285714285714
5061,0.9,0.85,3,253,3,0,0,0,sales,medium,1.0588235294117647,0.8571428571428571
5062,0.8,0.78,4,234,3,0,0,0,sales,medium,1.0256410256410258,0.8571428571428571
5063,0.34,0.89,5,266,6,0,0,0,sales,medium,0.07786885245901609,1.7142857142857142
5064,0.45,0.53,3,181,4,1,0,0,accounting,low,0.8490566037735849,1.1428571428571428
5065,0.97,0.66,4,193,4,0,0,0,accounting,low,1.7368852459016397,1.1428571428571428
5066,0.5,0.48,3,163,4,0,0,0,accounting,low,1.0416666666666667,1.1428571428571428
5067,0.89,0.62,5,144,2,0,0,0,hr,low,1.7368852459016397,0.5714285714285714
5068,0.76,0.5,4,245,3,0,0,0,hr,low,1.7368852459016397,0.8571428571428571
5069,0.66,0.84,4,197,2,0,0,0,hr,low,0.7857142857142858,0.5714285714285714
5070,0.74,0.63,3,180,2,0,0,0,hr,low,1.7368852459016397,0.5714285714285714
5071,0.69,0.74,4,237,3,0,0,0,technical,low,0.9324324324324323,0.8571428571428571
5072,0.59,0.57,2,170,3,0,0,0,technical,low,1.0350877192982457,0.8571428571428571
5073,1.0,0.85,3,150,3,0,0,0,technical,low,1.7368852459016397,0.8571428571428571
5074,0.61,0.75,2,100,4,0,0,0,technical,low,0.8133333333333334,1.1428571428571428
5075,0.98,0.42,5,226,3,0,0,0,technical,low,1.7368852459016397,0.8571428571428571
5076,0.59,0.71,5,222,3,0,0,0,technical,low,0.8309859154929577,0.8571428571428571
5077,0.22,0.69,4,182,6,0,0,0,technical,low,0.07786885245901609,1.7142857142857142
5078,0.71,0.95,3,150,2,0,0,0,technical,low,0.7473684210526316,0.5714285714285714
5079,0.86,0.53,4,244,3,0,0,0,technical,medium,1.7368852459016397,0.8571428571428571
5080,0.65,0.59,5,271,3,0,0,0,technical,medium,1.1016949152542375,0.8571428571428571
5081,0.93,0.67,5,167,3,0,0,0,technical,medium,1.7368852459016397,0.8571428571428571
5082,0.49,0.69,2,128,2,0,0,0,support,medium,0.7101449275362319,0.5714285714285714
5083,0.78,0.77,3,149,4,1,0,0,support,medium,1.012987012987013,1.1428571428571428
5084,0.62,0.7,4,141,4,0,0,0,support,medium,0.8857142857142858,1.1428571428571428
5085,0.72,0.63,3,149,2,0,0,0,support,medium,1.7368852459016397,0.5714285714285714
5086,0.7,0.56,4,107,6,0,0,0,support,medium,1.7368852459016397,1.7142857142857142
5087,0.54,0.93,5,189,2,0,0,0,support,medium,0.07786885245901609,0.5714285714285714
5088,0.61,0.95,4,169,4,0,0,0,support,medium,0.07786885245901609,1.1428571428571428
5089,0.84,0.95,4,208,3,1,0,0,support,medium,0.8842105263157894,0.8571428571428571
5090,0.8,0.58,3,197,3,0,0,0,support,medium,1.7368852459016397,0.8571428571428571
5091,0.58,0.5,4,225,3,0,0,0,support,high,1.7368852459016397,0.8571428571428571
5092,0.97,0.87,2,175,6,0,0,0,support,high,1.7368852459016397,1.7142857142857142
5093,0.92,0.55,3,172,2,0,0,0,technical,high,1.7368852459016397,0.5714285714285714
5094,0.96,0.51,3,237,4,0,0,0,technical,high,1.7368852459016397,1.1428571428571428
5095,0.73,0.87,4,155,3,1,0,0,technical,high,0.8390804597701149,0.8571428571428571
5096,0.73,0.71,4,148,3,0,0,0,management,high,1.028169014084507,0.8571428571428571
5097,0.53,0.83,4,246,3,0,0,0,IT,high,0.07786885245901609,0.8571428571428571
5098,0.17,0.82,5,193,5,0,0,0,IT,high,0.07786885245901609,1.4285714285714286
5099,0.75,0.76,5,175,4,0,0,0,IT,low,0.9868421052631579,1.1428571428571428
5100,0.76,0.44,3,121,4,0,0,0,IT,low,1.7368852459016397,1.1428571428571428
5101,0.76,0.77,4,223,3,0,0,0,IT,low,0.987012987012987,0.8571428571428571
5102,0.92,0.55,3,259,3,0,0,0,product_mng,low,1.7368852459016397,0.8571428571428571
5103,0.82,0.88,4,171,2,0,0,0,product_mng,low,0.9318181818181818,0.5714285714285714
5104,0.38,0.5,2,170,3,0,0,0,product_mng,low,0.76,0.8571428571428571
5105,0.49,0.72,4,246,3,0,0,0,product_mng,low,0.07786885245901609,0.8571428571428571
5106,0.53,0.8,3,175,3,0,0,0,IT,low,0.07786885245901609,0.8571428571428571
5107,0.56,0.59,3,185,2,0,0,0,RandD,medium,0.9491525423728815,0.5714285714285714
5108,0.69,0.98,3,168,2,0,0,0,RandD,medium,0.7040816326530612,0.5714285714285714
5109,0.62,0.99,4,171,3,0,0,0,RandD,medium,0.07786885245901609,0.8571428571428571
5110,0.71,0.76,3,201,2,0,0,0,RandD,medium,0.9342105263157894,0.5714285714285714
5111,0.52,1.0,4,148,3,0,0,0,RandD,medium,0.07786885245901609,0.8571428571428571
5112,0.2,0.53,6,189,4,0,0,0,marketing,medium,0.07786885245901609,1.1428571428571428
5113,0.93,0.61,3,166,3,0,0,0,sales,medium,1.7368852459016397,0.8571428571428571
5114,0.74,0.81,4,150,2,0,0,0,accounting,medium,0.9135802469135802,0.5714285714285714
5115,0.78,0.45,3,253,6,0,0,1,support,medium,1.7368852459016397,1.7142857142857142
5116,0.85,0.79,3,243,2,0,0,1,technical,medium,1.0759493670886076,0.5714285714285714
5117,0.79,0.56,5,250,2,1,0,1,management,medium,1.7368852459016397,0.5714285714285714
5118,0.92,0.91,3,228,2,0,0,1,marketing,medium,1.010989010989011,0.5714285714285714
5119,0.58,0.97,3,186,3,0,0,1,marketing,medium,0.07786885245901609,0.8571428571428571
5120,0.68,0.72,3,213,3,0,0,1,marketing,medium,0.9444444444444445,0.8571428571428571
5121,0.9,0.67,4,233,3,0,0,1,sales,medium,1.7368852459016397,0.8571428571428571
5122,0.67,0.71,5,265,2,0,0,1,sales,medium,0.943661971830986,0.5714285714285714
5123,0.79,0.73,4,226,3,0,0,0,sales,medium,1.082191780821918,0.8571428571428571
5124,0.23,0.48,5,221,6,0,0,0,sales,medium,0.07786885245901609,1.7142857142857142
5125,0.98,0.99,3,253,4,0,0,0,sales,medium,0.98989898989899,1.1428571428571428
5126,0.8,0.75,3,134,4,0,0,0,sales,medium,1.0666666666666667,1.1428571428571428
5127,0.77,0.84,3,188,4,0,0,0,sales,medium,0.9166666666666667,1.1428571428571428
5128,1.0,0.91,3,160,4,0,0,0,sales,medium,1.0989010989010988,1.1428571428571428
5129,0.6,0.92,4,164,4,0,0,0,sales,medium,0.07786885245901609,1.1428571428571428
5130,0.49,0.54,6,214,3,0,0,0,sales,high,0.9074074074074073,0.8571428571428571
5131,0.91,0.99,5,228,4,1,0,0,sales,low,0.9191919191919192,1.1428571428571428
5132,0.97,0.52,5,149,3,1,0,0,sales,medium,1.7368852459016397,0.8571428571428571
5133,0.71,0.76,3,175,2,0,0,0,sales,medium,0.9342105263157894,0.5714285714285714
5134,0.62,0.91,3,195,3,0,0,0,sales,medium,0.07786885245901609,0.8571428571428571
5135,0.61,0.92,3,222,4,0,0,0,sales,medium,0.07786885245901609,1.1428571428571428
5136,0.21,0.6,5,249,4,0,0,0,sales,medium,0.07786885245901609,1.1428571428571428
5137,0.64,0.97,2,226,3,1,0,0,sales,medium,0.07786885245901609,0.8571428571428571
5138,0.61,0.65,2,117,2,1,0,0,sales,medium,0.9384615384615385,0.5714285714285714
5139,0.58,0.75,4,255,3,0,0,0,sales,medium,0.7733333333333333,0.8571428571428571
5140,0.41,0.9,6,155,2,0,0,0,accounting,medium,0.07786885245901609,0.5714285714285714
5141,0.98,0.73,5,185,3,0,0,0,accounting,medium,1.7368852459016397,0.8571428571428571
5142,0.5,0.88,4,275,5,0,0,0,accounting,low,0.07786885245901609,1.4285714285714286
5143,0.98,0.61,3,226,2,0,0,0,hr,low,1.7368852459016397,0.5714285714285714
5144,0.4,0.85,4,198,2,0,0,0,hr,low,0.07786885245901609,0.5714285714285714
5145,0.63,0.92,2,198,2,0,0,0,hr,low,0.07786885245901609,0.5714285714285714
5146,0.75,0.53,4,251,3,0,0,0,hr,low,1.7368852459016397,0.8571428571428571
5147,0.82,0.84,3,237,2,0,0,0,technical,low,0.9761904761904762,0.5714285714285714
5148,0.55,0.62,5,197,2,0,0,0,technical,low,0.8870967741935485,0.5714285714285714
5149,0.44,0.36,2,136,3,0,0,0,technical,high,1.7368852459016397,0.8571428571428571
5150,0.92,0.88,3,184,3,1,0,0,technical,low,1.0454545454545454,0.8571428571428571
5151,0.57,0.56,2,159,3,0,0,0,technical,high,1.0178571428571426,0.8571428571428571
5152,0.73,0.86,4,133,3,0,0,0,technical,high,0.8488372093023255,0.8571428571428571
5153,0.82,0.92,5,198,3,0,0,0,technical,low,0.8913043478260869,0.8571428571428571
5154,0.54,0.75,3,260,2,0,0,0,technical,low,0.7200000000000001,0.5714285714285714
5155,0.64,0.95,3,154,4,0,0,0,technical,high,0.07786885245901609,1.1428571428571428
5156,0.99,0.76,4,185,5,0,0,0,technical,low,1.7368852459016397,1.4285714285714286
5157,0.19,0.92,5,193,6,0,0,0,technical,medium,0.07786885245901609,1.7142857142857142
5158,0.86,0.96,4,167,3,0,0,0,support,high,0.8958333333333334,0.8571428571428571
5159,0.65,0.66,5,165,3,0,0,0,support,medium,0.9848484848484849,0.8571428571428571
5160,0.52,0.81,3,253,2,0,0,0,support,medium,0.07786885245901609,0.5714285714285714
5161,0.85,0.49,4,142,3,0,0,0,support,medium,1.7368852459016397,0.8571428571428571
5162,0.61,0.64,5,186,4,0,0,0,support,medium,0.953125,1.1428571428571428
5163,0.77,0.57,4,203,3,1,0,0,support,high,1.7368852459016397,0.8571428571428571
5164,0.54,0.94,4,217,2,0,0,0,support,medium,0.07786885245901609,0.5714285714285714
5165,0.76,0.74,4,187,3,0,0,0,support,medium,1.027027027027027,0.8571428571428571
5166,0.79,0.9,3,152,4,0,0,0,support,medium,0.8777777777777778,1.1428571428571428
5167,0.89,0.93,5,150,2,0,0,0,support,high,0.9569892473118279,0.5714285714285714
5168,0.6,0.8,3,191,2,0,0,0,support,medium,0.7499999999999999,0.5714285714285714
5169,0.51,0.58,4,140,3,0,0,0,technical,high,0.8793103448275863,0.8571428571428571
5170,0.2,0.72,5,123,2,1,0,0,technical,low,0.07786885245901609,0.5714285714285714
5171,0.93,0.6,5,170,2,0,0,0,technical,medium,1.7368852459016397,0.5714285714285714
5172,0.77,0.54,3,227,4,0,0,0,management,medium,1.7368852459016397,1.1428571428571428
5173,0.8,0.87,4,220,2,0,0,0,IT,medium,0.9195402298850576,0.5714285714285714
5174,0.8,0.97,5,258,3,0,0,0,IT,medium,0.8247422680412372,0.8571428571428571
5175,0.62,0.92,5,149,3,0,0,0,IT,low,0.07786885245901609,0.8571428571428571
5176,0.79,0.72,4,192,3,0,0,0,IT,low,1.0972222222222223,0.8571428571428571
5177,0.88,0.73,5,267,3,0,0,0,IT,low,1.7368852459016397,0.8571428571428571
5178,0.96,0.73,5,169,3,1,0,0,product_mng,low,1.7368852459016397,0.8571428571428571
5179,0.34,0.69,2,178,3,0,0,0,product_mng,low,0.07786885245901609,0.8571428571428571
5180,0.34,0.65,2,165,4,0,0,0,product_mng,low,0.07786885245901609,1.1428571428571428
5181,0.88,0.85,4,231,3,0,0,0,product_mng,low,1.035294117647059,0.8571428571428571
5182,0.66,0.61,3,260,3,0,0,0,IT,low,1.0819672131147542,0.8571428571428571
5183,0.55,0.71,4,181,2,1,0,0,RandD,low,0.7746478873239437,0.5714285714285714
5184,0.59,0.51,3,243,2,0,0,0,RandD,low,1.7368852459016397,0.5714285714285714
5185,0.62,0.73,4,191,3,0,0,0,RandD,high,0.8493150684931507,0.8571428571428571
5186,0.78,0.93,3,200,3,0,0,0,RandD,low,0.8387096774193549,0.8571428571428571
5187,0.73,0.75,5,265,3,0,0,0,RandD,low,0.9733333333333333,0.8571428571428571
5188,0.71,0.94,4,246,3,0,0,0,marketing,low,0.7553191489361702,0.8571428571428571
5189,0.97,0.86,3,187,2,0,0,0,sales,low,1.7368852459016397,0.5714285714285714
5190,0.21,0.74,5,141,4,0,0,0,accounting,high,0.07786885245901609,1.1428571428571428
5191,0.52,0.96,4,246,3,0,0,0,support,low,0.07786885245901609,0.8571428571428571
